json2tab	covid19scenario-57-0	person	covid19scenario-57:98-103	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-6	person	covid19scenario-57:340-345	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-7	patient	covid19scenario-57:400-406	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-10	person	covid19scenario-57:507-512	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-12	humans	covid19scenario-57:622-627	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-17	person	covid19scenario-57:731-736	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-18	patient	covid19scenario-57:813-819	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-30	person	covid19scenario-57:1157-1162	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-31	person	covid19scenario-57:1198-1203	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-36	person	covid19scenario-57:1228-1233	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-40	Those	covid19scenario-57:1351-1355	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-44	ground	covid19scenario-57:1563-1568	NIL	LOC	NOM	1.0
json2tab	covid19scenario-57-48	person	covid19scenario-57:1732-1737	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-51	person	covid19scenario-57:1900-1905	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-52	person	covid19scenario-57:1995-2000	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-58	person	covid19scenario-57:2068-2073	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-59	person	covid19scenario-57:2111-2116	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-62	person	covid19scenario-57:2229-2234	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-65	patient	covid19scenario-57:2318-2324	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-68	person	covid19scenario-57:2468-2473	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-70	human	covid19scenario-57:2556-2560	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-72	individual	covid19scenario-57:2665-2674	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-73	space	covid19scenario-57:2715-2719	NIL	LOC	NOM	1.0
json2tab	covid19scenario-57-80	patient	covid19scenario-57:3004-3010	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-90	space	covid19scenario-57:3121-3125	NIL	FAC	NOM	1.0
json2tab	covid19scenario-57-91	office	covid19scenario-57:3144-3149	NIL	FAC	NOM	1.0
json2tab	covid19scenario-57-102	person	covid19scenario-57:3358-3363	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-103	room	covid19scenario-57:3389-3392	NIL	FAC	NOM	1.0
json2tab	covid19scenario-57-104	person	covid19scenario-57:3412-3417	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-111	patients	covid19scenario-57:3538-3545	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-112	person	covid19scenario-57:3583-3588	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-113	individual	covid19scenario-57:3611-3620	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-114	one	covid19scenario-57:3657-3659	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-128	people	covid19scenario-57:3755-3760	NIL	PER	NOM	1.0
json2tab	covid19scenario-57-129	home	covid19scenario-57:3821-3824	NIL	FAC	NOM	1.0
json2tab	covid19scenario-57-142	home	covid19scenario-57:3979-3982	NIL	FAC	NOM	1.0
json2tab	covid19scenario-57-143	jail	covid19scenario-57:4022-4025	NIL	FAC	NOM	1.0
json2tab	covid19scenario-64-6	troops	covid19scenario-64:126-131	NIL	PER	NOM	1.0
json2tab	covid19scenario-64-19	spokesperson	covid19scenario-64:206-217	NIL	PER	NOM	1.0
json2tab	covid19scenario-64-43	politicians	covid19scenario-64:670-680	NIL	PER	NOM	1.0
json2tab	covid19scenario-64-60	global	covid19scenario-64:916-921	NIL	LOC	NOM	1.0
json2tab	covid19scenario-64-61	pandemic	covid19scenario-64:939-946	NIL	MHI	NOM	1.0
json2tab	covid19scenario-64-62	President	covid19scenario-64:1060-1068	NIL	PER	NOM	1.0
json2tab	covid19scenario-64-63	counterpart	covid19scenario-64:1090-1100	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-11	disease	covid19scenario-87:395-401	NIL	MHI	NOM	1.0
json2tab	covid19scenario-87-12	humans	covid19scenario-87:483-488	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-25	lab	covid19scenario-87:1010-1012	NIL	FAC	NOM	1.0
json2tab	covid19scenario-87-32	officials	covid19scenario-87:1036-1044	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-33	group	covid19scenario-87:1122-1126	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-34	people	covid19scenario-87:1131-1136	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-42	people	covid19scenario-87:1263-1268	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-56	groups	covid19scenario-87:1577-1582	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-57	people	covid19scenario-87:1587-1592	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-66	hospital	covid19scenario-87:1984-1991	NIL	FAC	NOM	1.0
json2tab	covid19scenario-87-87	home	covid19scenario-87:2533-2536	NIL	FAC	NOM	1.0
json2tab	covid19scenario-87-97	home	covid19scenario-87:2814-2817	NIL	FAC	NOM	1.0
json2tab	covid19scenario-87-112	People	covid19scenario-87:3284-3289	NIL	PER	NOM	1.0
json2tab	covid19scenario-87-156	home	covid19scenario-87:5167-5170	NIL	FAC	NOM	1.0
json2tab	covid19scenario-87-183	areas	covid19scenario-87:6091-6095	NIL	LOC	NOM	1.0
json2tab	covid19scenario-265-11	millions	covid19scenario-265:474-481	NIL	PER	NOM	1.0
json2tab	covid19scenario-265-17	organisation	covid19scenario-265:527-538	NIL	ORG	NOM	1.0
json2tab	covid19scenario-265-26	specialists	covid19scenario-265:621-631	NIL	PER	NOM	1.0
json2tab	covid19scenario-265-27	stations	covid19scenario-265:737-744	NIL	FAC	NOM	1.0
json2tab	covid19scenario-265-32	companies	covid19scenario-265:791-799	NIL	ORG	NOM	1.0
json2tab	covid19scenario-170-0	workers	covid19scenario-170:26-32	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-2	Majority	covid19scenario-170:61-68	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-4	nurses	covid19scenario-170:133-138	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-5	doctors	covid19scenario-170:159-165	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-6	staff	covid19scenario-170:201-205	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-10	third	covid19scenario-170:286-290	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-11	respondents	covid19scenario-170:312-322	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-14	Those	covid19scenario-170:325-329	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-15	department	covid19scenario-170:354-363	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-16	those	covid19scenario-170:436-440	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-17	wards	covid19scenario-170:463-467	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-18	ICU	covid19scenario-170:528-530	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-24	respondents	covid19scenario-170:593-603	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-25	respondents	covid19scenario-170:618-628	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-32	workers	covid19scenario-170:1219-1225	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-33	institution	covid19scenario-170:1243-1253	NIL	ORG	NOM	1.0
json2tab	covid19scenario-170-34	hospital	covid19scenario-170:1285-1292	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-35	areas	covid19scenario-170:1294-1298	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-49	disease	covid19scenario-170:1727-1733	NIL	MHI	NOM	1.0
json2tab	covid19scenario-170-53	workers	covid19scenario-170:1771-1777	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-54	areas	covid19scenario-170:1813-1817	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-55	patients	covid19scenario-170:1941-1948	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-62	workers	covid19scenario-170:5728-5734	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-68	disorders	covid19scenario-170:5831-5839	NIL	MHI	NOM	1.0
json2tab	covid19scenario-170-69	workers	covid19scenario-170:6014-6020	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-77	center	covid19scenario-170:6119-6124	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-78	region	covid19scenario-170:6149-6154	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-85	workers	covid19scenario-170:6241-6247	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-86	hospital	covid19scenario-170:6268-6275	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-87	areas	covid19scenario-170:6277-6281	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-88	wards	covid19scenario-170:6324-6328	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-89	wards	covid19scenario-170:6355-6359	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-90	rooms	covid19scenario-170:6374-6378	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-102	Participants	covid19scenario-170:6668-6679	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-103	workers	covid19scenario-170:6779-6785	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-104	hospital	covid19scenario-170:6835-6842	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-105	areas	covid19scenario-170:6844-6848	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-112	board	covid19scenario-170:6947-6951	NIL	ORG	NOM	1.0
json2tab	covid19scenario-170-114	populations	covid19scenario-170:6999-7009	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-116	participants	covid19scenario-170:7191-7202	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-118	areas	covid19scenario-170:7322-7326	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-119	participants	covid19scenario-170:7373-7384	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-120	areas	covid19scenario-170:7406-7410	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-129	hospital	covid19scenario-170:7468-7475	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-130	area	covid19scenario-170:7477-7480	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-131	workers	covid19scenario-170:7551-7557	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-132	wards	covid19scenario-170:7578-7582	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-133	ward	covid19scenario-170:7598-7601	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-140	hospital	covid19scenario-170:7782-7789	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-141	areas	covid19scenario-170:7791-7795	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-148	institution	covid19scenario-170:9018-9028	NIL	GPE	NOM	1.0
json2tab	covid19scenario-170-154	workers	covid19scenario-170:9394-9400	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-155	institution	covid19scenario-170:9409-9419	NIL	ORG	NOM	1.0
json2tab	covid19scenario-170-160	wearer	covid19scenario-170:9576-9581	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-162	majority	covid19scenario-170:9755-9762	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-163	workers	covid19scenario-170:9778-9784	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-164	areas	covid19scenario-170:9845-9849	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-168	region	covid19scenario-170:10360-10365	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-170	respondents	covid19scenario-170:10822-10832	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-172	areas	covid19scenario-170:11418-11422	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-182	workers	covid19scenario-170:11928-11934	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-183	158	covid19scenario-170:11983-11985	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-187	respondents	covid19scenario-170:12061-12071	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-188	female	covid19scenario-170:12078-12083	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-192	Nurses	covid19scenario-170:12183-12188	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-193	doctors	covid19scenario-170:12237-12243	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-194	personnel	covid19scenario-170:12278-12286	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-198	respondents	covid19scenario-170:12396-12406	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-200	participants	covid19scenario-170:12498-12509	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-202	respondents	covid19scenario-170:13928-13938	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-206	workers	covid19scenario-170:14468-14474	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-207	those	covid19scenario-170:14554-14558	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-208	wards	covid19scenario-170:14581-14585	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-214	areas	covid19scenario-170:14834-14838	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-216	areas	covid19scenario-170:16086-16090	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-218	department	covid19scenario-170:16123-16132	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-219	MICU	covid19scenario-170:16135-16138	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-222	128	covid19scenario-170:16227-16229	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-226	respondents	covid19scenario-170:16366-16376	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-228	participants	covid19scenario-170:16520-16531	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-230	location	covid19scenario-170:16627-16634	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-231	participants	covid19scenario-170:16673-16684	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-232	areas	covid19scenario-170:16706-16710	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-238	majority	covid19scenario-170:16794-16801	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-242	respondents	covid19scenario-170:17083-17093	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-246	respondents	covid19scenario-170:17143-17153	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-247	areas	covid19scenario-170:17218-17222	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-250	respondents	covid19scenario-170:17518-17528	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-252	respondents	covid19scenario-170:18867-18877	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-254	respondents	covid19scenario-170:18942-18952	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-256	majority	covid19scenario-170:19087-19094	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-258	majority	covid19scenario-170:19366-19373	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-264	respondents	covid19scenario-170:19584-19594	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-266	respondents	covid19scenario-170:19660-19670	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-267	respondents	covid19scenario-170:19795-19805	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-270	participants	covid19scenario-170:20077-20088	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-271	those	covid19scenario-170:20183-20187	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-272	department	covid19scenario-170:20214-20223	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-278	respondents	covid19scenario-170:24454-24464	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-280	proportion	covid19scenario-170:24541-24550	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-281	respondents	covid19scenario-170:24555-24565	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-286	respondents	covid19scenario-170:24802-24812	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-292	Majority	covid19scenario-170:25725-25732	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-293	respondents	covid19scenario-170:25743-25753	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-296	participants	covid19scenario-170:25890-25901	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-297	respondents	covid19scenario-170:26003-26013	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-300	Majority	covid19scenario-170:26065-26072	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-306	half	covid19scenario-170:26604-26607	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-307	respondents	covid19scenario-170:26616-26626	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-308	majority	covid19scenario-170:26736-26743	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-316	those	covid19scenario-170:26967-26971	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-318	those	covid19scenario-170:27179-27183	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-321	workers	covid19scenario-170:27394-27400	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-326	respondents	covid19scenario-170:27467-27477	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-330	those	covid19scenario-170:27614-27618	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-335	doctors	covid19scenario-170:27837-27843	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-336	nurses	covid19scenario-170:27849-27854	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-337	hospital	covid19scenario-170:27877-27884	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-338	areas	covid19scenario-170:27886-27890	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-339	department	covid19scenario-170:27921-27930	NIL	FAC	NOM	1.0
json2tab	covid19scenario-170-356	proportion	covid19scenario-170:28299-28308	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-357	participants	covid19scenario-170:28317-28328	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-368	region	covid19scenario-170:29408-29413	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-371	respondents	covid19scenario-170:31112-31122	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-372	proportion	covid19scenario-170:31277-31286	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-373	those	covid19scenario-170:31438-31442	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-382	participants	covid19scenario-170:31517-31528	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-386	responders	covid19scenario-170:31691-31700	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-390	workers	covid19scenario-170:31921-31927	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-392	subjects	covid19scenario-170:32136-32143	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-398	wearer	covid19scenario-170:32528-32533	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-399	quarter	covid19scenario-170:32567-32573	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-400	subjects	covid19scenario-170:32578-32585	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-404	patients	covid19scenario-170:32735-32742	NIL	PER	NOM	1.0
json2tab	covid19scenario-170-405	locations	covid19scenario-170:32926-32934	NIL	LOC	NOM	1.0
json2tab	covid19scenario-170-411	respondents	covid19scenario-170:33147-33157	NIL	PER	NOM	1.0
